,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0,0.0,0.028224000000000003,0.749956,2.4995610000000004,2.9894409999999993,2.5600000000000005,6.466849000000001,19.404025,19.404025,19.404025,19.404025,18.421263999999997,18.421263999999997,19.131876,18.4041,17.969120999999998,18.249984,18.249984,18.249984,17.64,17.64,18.267076,18.267076,18.267076,18.267076,18.267076,18.164644000000003,18.164644000000003,18.156121000000002,18.173168999999998,18.173168999999998,18.173168999999998,18.173168999999998,18.173168999999998,18.181696000000002,18.190225000000005,18.181695999999995,18.190225000000005,18.190224999999998,18.190224999999998,18.190224999999998,18.198756,18.198756,18.198756,18.198756,18.207288999999996,18.207288999999996,18.215823999999998,18.215823999999998,18.215823999999998,18.215823999999998,18.215823999999998,18.215823999999998,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756,18.198756
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.21436899999999998,0.21436899999999998,0.332929,0.594441,0.594441,0.594441,0.5959840000000001,0.5959840000000001,0.5959840000000001,0.6544810000000001,0.558009,0.558009,0.582169,0.616225,0.561001,0.555025,0.555025,0.546121,0.546121,0.544644,0.538756,0.538756,0.538756,0.561001,0.561001,0.565504,0.565504,0.567009,0.568516,0.568516,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.567009,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516,0.568516
3,0.0,0.020449000000000005,0.020449000000000005,0.04000000000000001,0.07952399999999998,0.17639999999999997,0.28090000000000004,0.28090000000000004,0.28090000000000004,0.27878400000000003,0.27878400000000003,0.369664,0.41216400000000003,0.418609,0.40195599999999987,0.535824,0.535824,0.535824,0.535824,0.5140890000000001,0.6241000000000001,0.5285290000000001,0.549081,0.549081,0.549081,0.5520489999999998,0.5476,0.540225,0.534361,0.534361,0.534361,0.534361,0.534361,0.534361,0.534361,0.534361,0.534361,0.537289,0.537289,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756,0.538756
4,0.0,0.0024010000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.000144,0.0012250000000000002,0.000256,0.0012250000000000002,0.0016,0.0016,0.001521,0.0016,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.001521,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0024010000000000004,0.002209,0.002025,0.002116,0.002116,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209,0.002209
6,0.0,0.0,0.11289599999999998,0.063001,0.4596839999999999,0.553536,0.553536,0.8445610000000001,0.8445610000000001,0.8445610000000001,0.8445610000000001,0.779689,0.795664,0.820836,0.779689,0.7992360000000001,0.788544,0.748225,0.7310249999999999,0.7310249999999999,0.725904,0.753424,0.758641,0.749956,0.749956,0.749956,0.749956,0.749956,0.748225,0.748225,0.748225,0.748225,0.748225,0.753424,0.7516889999999999,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424,0.753424
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.00032399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.061009,0.001521,0.036481,0.055695999999999996,0.025921000000000003,0.025921000000000003,0.034225,0.034969,0.0361,0.031684,0.030975999999999997,0.032761,0.028560999999999996,0.028560999999999996,0.029240999999999996,0.028899999999999995,0.029928999999999997,0.029928999999999997,0.031684,0.0324,0.031684,0.029928999999999997,0.030275999999999997,0.030275999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997,0.030975999999999997
