,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.0,0.009800999999999995,0.008835999999999974,0.008835999999999974,0.008835999999999974,0.0,0.0017640000000000032,0.0012960000000000022,0.002116000000000014,0.0017640000000000032,0.0017640000000000032,0.00012100000000000266,0.00012100000000000266,0.0007840000000000076,0.0007840000000000076,0.00032400000000000056,0.000576000000000001,9.999999999997797e-07,3.600000000000006e-05,4.8999999999998535e-05,0.0012249999999999943,0.00044099999999999614,0.00044099999999999614,0.00044099999999999614,0.00044099999999999614,0.00044099999999999614,0.00048400000000000575,3.5999999999998734e-05,3.5999999999998734e-05,3.5999999999998734e-05,0.00012099999999999778,0.00012099999999999778,0.00012099999999999778,0.00012099999999999778,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,2.5000000000001153e-05,4.8999999999998535e-05,0.0001439999999999976,0.0003239999999999966,6.400000000000012e-05,6.400000000000012e-05,6.400000000000012e-05,6.400000000000012e-05,6.400000000000012e-05,0.00019600000000000035,6.40000000000019e-05,3.60000000000014e-05
1,9.999999999997797e-07,9.999999999997797e-07,0.0005289999999999907,0.0009000000000000016,0.0009609999999999811,0.0009609999999999811,0.0010889999999999947,0.0003609999999999964,0.0003609999999999964,0.0003609999999999964,0.0003609999999999964,0.0007840000000000014,0.00048400000000000087,0.00048400000000000087,0.000576000000000001,0.000576000000000001,0.0007290000000000073,0.0007290000000000073,0.00036100000000000487,0.0008409999999999951,2.4999999999998934e-05,0.0,1.0000000000002238e-06,1.0000000000002238e-06,0.00019600000000000035,0.00019600000000000035,0.0014440000000000026,4.900000000000164e-05,4.0000000000000074e-06,0.00010000000000000461,1.600000000000003e-05,0.00019600000000000035,3.5999999999998734e-05,3.5999999999998734e-05,3.5999999999998734e-05,0.0004410000000000008,0.00014400000000000025,2.5000000000000045e-05,2.5000000000000045e-05,1.600000000000003e-05,6.400000000000012e-05,6.400000000000012e-05,1.0000000000000019e-06,1.600000000000003e-05,9.000000000000015e-06,3.600000000000006e-05,1.600000000000003e-05,1.600000000000003e-05,8.99999999999935e-06,8.100000000000215e-05,4.900000000000164e-05
2,0.0,0.0,0.0,1.0000000000000019e-06,0.0024009999999999826,0.0024009999999999826,9.999999999999574e-05,9.999999999999574e-05,9.999999999999574e-05,9.999999999999574e-05,9.999999999999574e-05,0.00016900000000000319,0.0004000000000000007,0.0004000000000000007,6.399999999999834e-05,6.399999999999834e-05,0.0004000000000000007,0.0004000000000000007,0.0004000000000000007,0.00019599999999999723,0.0010890000000000019,0.0010890000000000019,0.0017639999999999939,0.0012959999999999942,0.0007839999999999952,0.00022500000000000373,0.00012099999999999778,4.0000000000000074e-06,4.0000000000000074e-06,9.000000000000015e-06,9.000000000000015e-06,0.00014400000000000025,0.00014400000000000025,0.00010000000000000018,8.099999999999815e-05,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,3.600000000000006e-05,3.600000000000006e-05,8.99999999999935e-06,0.00014400000000000025,0.00014400000000000025,8.99999999999935e-06,9.000000000000015e-06,4.8999999999998535e-05,4.8999999999998535e-05,4.8999999999998535e-05,4.0000000000000074e-06
3,4.0000000000000074e-06,4.0000000000000074e-06,0.0013689999999999941,0.0032489999999999676,0.0032489999999999676,0.0036000000000000064,0.0036000000000000064,0.0036000000000000064,6.400000000000367e-05,0.0002560000000000005,0.0002560000000000005,0.0002560000000000005,0.0001000000000000024,0.0004000000000000007,1.600000000000003e-05,1.600000000000003e-05,0.0014440000000000026,0.0014440000000000026,0.001156000000000002,0.001156000000000002,0.0038440000000000067,0.001155999999999987,0.0006760000000000013,0.0006760000000000013,0.0003609999999999964,8.100000000000215e-05,8.100000000000215e-05,8.100000000000215e-05,8.100000000000215e-05,2.4999999999998934e-05,2.4999999999998934e-05,4.000000000000451e-06,4.000000000000451e-06,1.600000000000003e-05,1.0000000000000019e-06,8.99999999999935e-06,1.599999999999825e-05,4.8999999999998535e-05,8.100000000000014e-05,0.00022499999999999707,0.0001439999999999976,0.0001439999999999976,1.0000000000002238e-06,8.99999999999935e-06,2.4999999999998934e-05,2.4999999999998934e-05,9.000000000000015e-06,9.000000000000015e-06,0.00019600000000000035,9.000000000000015e-06,9.000000000000015e-06
4,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,0.0015209999999999941,0.0015209999999999941,0.0005759999999999904,4.0000000000000074e-06,0.0012250000000000021,0.0002250000000000004,0.006560999999999994,0.006560999999999994,0.0005289999999999958,0.0005289999999999958,0.0005289999999999958,6.400000000000012e-05,0.0010890000000000019,0.0010890000000000019,0.0010890000000000019,0.0002889999999999967,0.001156000000000002,0.001156000000000002,0.001156000000000002,0.000529000000000006,0.0001690000000000003,0.0001690000000000003,0.0,0.0,1.0000000000002238e-06,2.5000000000001153e-05,3.600000000000006e-05,8.99999999999935e-06,8.99999999999935e-06,9.000000000000683e-06,4.000000000000451e-06,0.0002250000000000004,1.232595164407831e-32,9.000000000000683e-06,3.600000000000006e-05,3.600000000000006e-05,2.5000000000001153e-05,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,6.400000000000012e-05,1.0000000000002238e-06,9.000000000000683e-06,8.100000000000014e-05,3.600000000000273e-05,1.6000000000000917e-05,2.5000000000001153e-05,9.000000000000683e-06
5,0.0,0.0,0.0,0.0,0.0021160000000000037,0.0010239999999999876,9.000000000000683e-06,9.000000000000683e-06,9.000000000000683e-06,9.000000000000683e-06,9.000000000000683e-06,9.000000000000683e-06,0.00010000000000000018,4.900000000000164e-05,4.900000000000164e-05,0.00010000000000000461,0.0,0.0007840000000000014,0.0007840000000000014,6.400000000000012e-05,6.400000000000012e-05,0.0018489999999999937,0.0018489999999999937,0.0009609999999999948,0.003024999999999993,3.999999999999563e-06,3.999999999999563e-06,0.0002560000000000005,0.000841000000000008,0.0007840000000000014,0.0007840000000000014,0.0007840000000000014,0.0007840000000000014,0.00014400000000000025,0.00014400000000000025,0.00019600000000000035,6.400000000000012e-05,0.00010000000000000018,0.00010000000000000018,0.0002890000000000043,0.00012100000000000266,8.100000000000215e-05,3.600000000000006e-05,9.000000000000683e-06,0.00012100000000000266,1.0000000000002238e-06,4.900000000000164e-05,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
6,0.0,0.0,0.0,0.0,0.0003239999999999966,0.0012249999999999867,0.0012249999999999867,0.0012249999999999867,0.0012249999999999867,0.0006249999999999956,0.0006249999999999956,0.0009000000000000016,2.4999999999998934e-05,2.4999999999998934e-05,2.4999999999998934e-05,2.4999999999998934e-05,0.0,0.0,0.0,0.0,0.00010000000000000018,0.00036100000000000487,3.600000000000006e-05,0.00019600000000000655,0.00019600000000000655,0.00019599999999999723,0.00044100000000000546,0.00044100000000000546,4.0000000000000074e-06,0.00010000000000000018,0.00010000000000000018,0.00019599999999999723,4.900000000000164e-05,4.900000000000164e-05,2.5000000000000045e-05,2.5000000000000045e-05,2.5000000000000045e-05,1.600000000000003e-05,1.600000000000003e-05,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.000000000000683e-06,9.000000000000683e-06,4.930380657631324e-32,4.0000000000000074e-06,8.099999999999815e-05,3.600000000000006e-05,1.0000000000000019e-06,1.600000000000003e-05
7,4.000000000000895e-06,4.000000000000895e-06,4.000000000000895e-06,0.0005289999999999958,0.0005289999999999958,0.0005289999999999958,0.0005289999999999958,4.8999999999998535e-05,4.8999999999998535e-05,0.0011559999999999945,0.0002559999999999934,0.0003609999999999964,0.00019600000000000035,0.00019600000000000035,0.00019600000000000035,0.00039999999999999183,0.00039999999999999183,0.00039999999999999183,0.00039999999999999183,0.00014399999999999494,0.0006759999999999897,0.00014399999999999494,0.0018489999999999937,0.0018489999999999937,0.0018489999999999937,0.001680999999999994,0.001680999999999994,0.0017639999999999845,0.00014400000000000025,6.400000000000012e-05,6.400000000000012e-05,6.400000000000012e-05,0.0006249999999999956,2.5000000000001153e-05,0.0014440000000000026,0.0014440000000000026,0.001156000000000002,0.001156000000000002,0.0,0.00012099999999999289,0.000576000000000001,4.0000000000000074e-06,0.0005290000000000009,0.00012100000000000022,0.00012100000000000022,0.00012100000000000022,0.000841000000000008,3.600000000000006e-05,6.399999999999655e-05,6.399999999999655e-05,0.0
8,1.0000000000002238e-06,1.0000000000002238e-06,0.0008409999999999951,0.0008409999999999951,0.0008409999999999951,0.0008409999999999951,0.0008409999999999951,0.0008409999999999951,0.0008409999999999951,0.0006249999999999956,0.0006249999999999956,0.0006249999999999956,0.00036100000000000487,0.00032400000000000056,1.600000000000003e-05,3.600000000000006e-05,3.600000000000006e-05,0.0003609999999999964,8.99999999999935e-06,0.0013689999999999941,0.0013689999999999941,0.0002560000000000005,0.00032400000000000056,0.0002559999999999969,0.00022499999999999707,0.00010000000000000018,0.00010000000000000018,0.00032400000000000056,0.00048400000000000087,0.00048400000000000087,0.00048400000000000087,0.00036100000000000487,0.00036100000000000487,3.999999999999563e-06,0.00012100000000000266,0.0004839999999999911,0.0004839999999999911,3.5999999999998734e-05,3.5999999999998734e-05,1.600000000000003e-05,1.600000000000003e-05,1.600000000000003e-05,1.600000000000003e-05,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,2.5000000000000045e-05,0.00019600000000000035,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06
9,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0018490000000000127,0.0018490000000000127,0.0009000000000000016,0.0009000000000000016,3.999999999999119e-06,3.999999999999119e-06,0.0017639999999999939,0.0007290000000000013,0.0007290000000000013,0.000576000000000001,0.000576000000000001,0.000576000000000001,0.000576000000000001,0.002304000000000004,0.002304000000000004,0.00016900000000000319,0.00016900000000000319,0.0003609999999999964,0.000483999999999996,0.00010000000000000018,0.00010000000000000018,0.00010000000000000018,0.00012099999999999778,0.00044099999999999614,0.0006759999999999897,2.5000000000000045e-05,0.000576000000000001,0.000576000000000001,0.0006250000000000011,0.0006250000000000066,9.999999999999574e-05,0.00010000000000000018,0.0005289999999999856,8.099999999999815e-05,8.099999999999815e-05,8.099999999999815e-05,0.0002559999999999969,9.000000000000683e-06,1.600000000000003e-05,1.600000000000003e-05,0.00032400000000000056,0.0006250000000000066,0.000288999999999993,2.5000000000001153e-05,2.5000000000001153e-05,2.5000000000001153e-05,2.5000000000001153e-05
