,0
125,-0.1902592387876593
126,-0.1902592387876593
127,-0.1902592387876593
128,-0.1902592387876593
129,-0.1902592387876593
130,-0.1902592387876593
131,-0.1902592387876593
132,-0.1902592387876593
133,-0.1902592387876593
134,-0.1902592387876593
135,-0.1902592387876593
136,-0.1902592387876593
137,-0.1902592387876593
138,-0.1902592387876593
139,-0.1902592387876593
140,-0.1902592387876593
141,-0.1902592387876593
142,-0.1902592387876593
143,-0.1902592387876593
144,-0.1902592387876593
145,-0.1902592387876593
146,-0.1902592387876593
147,-0.1902592387876593
148,-0.1902592387876593
149,-0.1902592387876593
150,-0.1902592387876593
151,-0.1902592387876593
152,-0.1902592387876593
153,-0.1902592387876593
154,-0.1902592387876593
155,-0.1902592387876593
156,-0.1902592387876593
157,-0.1902592387876593
158,-0.1902592387876593
159,-0.1902592387876593
160,-0.1902592387876593
161,-0.1902592387876593
162,-0.1902592387876593
163,-0.1902592387876593
164,-0.1902592387876593
165,-0.1902592387876593
166,-0.1902592387876593
167,-0.1902592387876593
168,-0.1902592387876593
169,-0.1902592387876593
170,-0.1902592387876593
171,-0.1902592387876593
172,-0.1902592387876593
173,-0.1902592387876593
174,-0.1902592387876593
175,-0.1902592387876593
176,-0.1902592387876593
177,-0.1902592387876593
178,-0.1902592387876593
179,-0.1902592387876593
180,-0.1902592387876593
181,-0.1902592387876593
182,-0.1902592387876593
183,-0.1902592387876593
184,-0.1902592387876593
185,-0.1902592387876593
186,-0.1902592387876593
187,-0.1902592387876593
188,-0.1902592387876593
189,-0.1902592387876593
190,-0.1902592387876593
191,-0.1902592387876593
192,-0.1902592387876593
193,-0.1902592387876593
194,-0.1902592387876593
195,-0.1902592387876593
196,-0.1902592387876593
197,-0.1902592387876593
198,-0.1902592387876593
199,-0.1902592387876593
200,-0.1902592387876593
201,-0.1902592387876593
202,-0.1902592387876593
203,-0.1902592387876593
204,-0.1902592387876593
205,-0.1902592387876593
206,-0.1902592387876593
207,-0.1902592387876593
208,-0.1902592387876593
209,-0.1902592387876593
210,-0.1902592387876593
211,-0.1902592387876593
212,-0.1902592387876593
213,-0.1902592387876593
214,-0.1902592387876593
215,-0.1902592387876593
216,-0.1902592387876593
217,-0.1902592387876593
218,-0.1902592387876593
219,-0.1902592387876593
220,-0.1902592387876593
221,-0.1902592387876593
222,-0.1902592387876593
223,-0.1902592387876593
224,-0.1902592387876593
225,-0.1902592387876593
226,-0.1902592387876593
227,-0.1902592387876593
228,-0.1902592387876593
229,-0.1902592387876593
230,-0.1902592387876593
231,-0.1902592387876593
232,-0.1902592387876593
233,-0.1902592387876593
234,-0.1902592387876593
235,-0.1902592387876593
236,-0.1902592387876593
237,-0.1902592387876593
238,-0.1902592387876593
239,-0.1902592387876593
240,-0.1902592387876593
241,-0.1902592387876593
242,-0.1902592387876593
243,-0.1902592387876593
244,-0.1902592387876593
245,-0.1902592387876593
246,-0.1902592387876593
247,-0.1902592387876593
248,-0.1902592387876593
249,-0.1902592387876593
250,-0.1902592387876593
251,-0.1902592387876593
252,-0.1902592387876593
253,-0.1902592387876593
254,-0.1902592387876593
255,-0.1902592387876593
256,-0.1902592387876593
257,-0.1902592387876593
258,-0.1902592387876593
259,-0.1902592387876593
260,-0.1902592387876593
261,-0.1902592387876593
262,-0.1902592387876593
263,-0.1902592387876593
264,-0.1902592387876593
265,-0.1902592387876593
266,-0.1902592387876593
267,-0.1902592387876593
268,-0.1902592387876593
269,-0.1902592387876593
270,-0.1902592387876593
271,-0.1902592387876593
272,-0.1902592387876593
273,-0.1902592387876593
274,-0.1902592387876593
275,-0.1902592387876593
276,-0.1902592387876593
277,-0.1902592387876593
278,-0.1902592387876593
279,-0.1902592387876593
280,-0.1902592387876593
281,-0.1902592387876593
282,-0.1902592387876593
283,-0.1902592387876593
284,-0.1902592387876593
285,-0.1902592387876593
286,-0.1902592387876593
287,-0.1902592387876593
288,-0.1902592387876593
289,-0.1902592387876593
290,-0.1902592387876593
291,-0.1902592387876593
292,-0.1902592387876593
293,-0.1902592387876593
294,-0.1902592387876593
295,-0.1902592387876593
296,-0.1902592387876593
297,-0.1902592387876593
298,-0.1902592387876593
299,-0.1902592387876593
300,-0.1902592387876593
301,-0.1902592387876593
302,-0.1902592387876593
303,-0.1902592387876593
304,-0.1902592387876593
305,-0.1902592387876593
306,-0.1902592387876593
307,-0.1902592387876593
308,-0.1902592387876593
309,-0.1902592387876593
310,-0.1902592387876593
311,-0.1902592387876593
312,-0.1902592387876593
313,-0.1902592387876593
314,-0.1902592387876593
315,-0.1902592387876593
316,-0.1902592387876593
317,-0.1902592387876593
318,-0.1902592387876593
319,-0.1902592387876593
320,-0.1902592387876593
321,-0.1902592387876593
322,-0.1902592387876593
323,-0.1902592387876593
324,-0.1902592387876593
325,-0.1902592387876593
326,-0.1902592387876593
327,-0.1902592387876593
328,-0.1902592387876593
329,-0.1902592387876593
330,-0.1902592387876593
331,-0.1902592387876593
332,-0.1902592387876593
333,-0.1902592387876593
334,-0.1902592387876593
335,-0.1902592387876593
336,-0.1902592387876593
337,-0.1902592387876593
338,-0.1902592387876593
339,-0.1902592387876593
340,-0.1902592387876593
341,-0.1902592387876593
342,-0.1902592387876593
343,-0.1902592387876593
344,-0.1902592387876593
345,-0.1902592387876593
346,-0.1902592387876593
347,-0.1902592387876593
348,-0.1902592387876593
349,-0.1902592387876593
350,-0.1902592387876593
351,-0.1902592387876593
352,-0.1902592387876593
353,-0.1902592387876593
354,-0.1902592387876593
355,-0.1902592387876593
356,-0.1902592387876593
357,-0.1902592387876593
358,-0.1902592387876593
359,-0.1902592387876593
360,-0.1902592387876593
361,-0.1902592387876593
362,-0.1902592387876593
363,-0.1902592387876593
364,-0.1902592387876593
365,-0.1902592387876593
366,-0.1902592387876593
367,-0.1902592387876593
368,-0.1902592387876593
369,-0.1902592387876593
370,-0.1902592387876593
371,-0.1902592387876593
372,-0.1902592387876593
373,-0.1902592387876593
374,-0.1902592387876593
375,-0.1902592387876593
376,-0.1902592387876593
377,-0.1902592387876593
378,-0.1902592387876593
379,-0.1902592387876593
380,-0.1902592387876593
381,-0.1902592387876593
382,-0.1902592387876593
383,-0.1902592387876593
384,-0.1902592387876593
385,-0.1902592387876593
386,-0.1902592387876593
387,-0.1902592387876593
388,-0.1902592387876593
389,-0.1902592387876593
390,-0.1902592387876593
391,-0.1902592387876593
392,-0.1902592387876593
393,-0.1902592387876593
394,-0.1902592387876593
395,-0.1902592387876593
396,-0.1902592387876593
397,-0.1902592387876593
398,-0.1902592387876593
399,-0.1902592387876593
400,-0.1902592387876593
401,-0.1902592387876593
402,-0.1902592387876593
403,-0.1902592387876593
404,-0.1902592387876593
405,-0.1902592387876593
406,-0.1902592387876593
407,-0.1902592387876593
408,-0.1902592387876593
409,-0.1902592387876593
410,-0.1902592387876593
411,-0.1902592387876593
412,-0.1902592387876593
413,-0.1902592387876593
414,-0.1902592387876593
415,-0.1902592387876593
416,-0.1902592387876593
417,-0.1902592387876593
418,-0.1902592387876593
419,-0.1902592387876593
420,-0.1902592387876593
421,-0.1902592387876593
422,-0.1902592387876593
423,-0.1902592387876593
424,-0.1902592387876593
425,-0.1902592387876593
426,-0.1902592387876593
427,-0.1902592387876593
428,-0.1902592387876593
429,-0.1902592387876593
430,-0.1902592387876593
431,-0.1902592387876593
432,-0.1902592387876593
433,-0.1902592387876593
434,-0.1902592387876593
435,-0.1902592387876593
436,-0.1902592387876593
437,-0.1902592387876593
438,-0.1902592387876593
439,-0.1902592387876593
440,-0.1902592387876593
441,-0.1902592387876593
442,-0.1902592387876593
443,-0.1902592387876593
444,-0.1902592387876593
445,-0.1902592387876593
446,-0.1902592387876593
447,-0.1902592387876593
448,-0.1902592387876593
449,-0.1902592387876593
450,-0.1902592387876593
451,-0.1902592387876593
452,-0.1902592387876593
453,-0.1902592387876593
454,-0.1902592387876593
455,-0.1902592387876593
456,-0.1902592387876593
457,-0.1902592387876593
458,-0.1902592387876593
459,-0.1902592387876593
460,-0.1902592387876593
461,-0.1902592387876593
462,-0.1902592387876593
463,-0.1902592387876593
464,-0.1902592387876593
465,-0.1902592387876593
466,-0.1902592387876593
467,-0.1902592387876593
468,-0.1902592387876593
469,-0.1902592387876593
470,-0.1902592387876593
471,-0.1902592387876593
472,-0.1902592387876593
473,-0.1902592387876593
474,-0.1902592387876593
475,-0.1902592387876593
476,-0.1902592387876593
477,-0.1902592387876593
478,-0.1902592387876593
479,-0.1902592387876593
480,-0.1902592387876593
481,-0.1902592387876593
482,-0.1902592387876593
483,-0.1902592387876593
484,-0.1902592387876593
485,-0.1902592387876593
486,-0.1902592387876593
487,-0.1902592387876593
488,-0.1902592387876593
489,-0.1902592387876593
490,-0.1902592387876593
491,-0.1902592387876593
492,-0.1902592387876593
493,-0.1902592387876593
494,-0.1902592387876593
495,-0.1902592387876593
496,-0.1902592387876593
497,-0.1902592387876593
498,-0.1902592387876593
499,-0.1902592387876593
500,-0.1902592387876593
