,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,4.0000000000000074e-06,0.0027039999999999933,0.0027039999999999933,0.0027039999999999933,0.0027039999999999933,0.1592010000000002,0.04452100000000003,0.0625,0.0625,0.014883999999999972,0.013224999999999997,0.039601000000000025,0.039601000000000025,0.039601000000000025,0.07617600000000001,0.07617600000000001,0.07617600000000001,0.07617600000000001,0.09363600000000002,0.10176099999999996,0.10176099999999996,0.08236900000000008,0.04839999999999999,0.08761600000000003,0.08179600000000015,0.0942490000000001,0.0942490000000001,0.10758400000000004,0.10758400000000004,0.08880400000000002,0.12040899999999999,0.12888099999999983,0.12888099999999983,0.12888099999999983,0.126025,0.13690000000000008,0.13690000000000008,0.12888099999999983,0.15288100000000018,0.1536639999999999,0.1738890000000002,0.16000000000000011,0.16402499999999984,0.16402499999999984,0.16240899999999983,0.21622499999999986,0.2672889999999999,0.15681599999999976,0.25502500000000033,0.25502500000000033,0.25502500000000033,0.258064,0.256036,0.2391209999999999,0.256036,0.26419600000000026,0.24009999999999979,0.248004,0.2450250000000001,0.24601599999999998,0.2530090000000001,0.24403600000000022,0.2570489999999997,0.27878400000000003,0.27878400000000003,0.27878400000000003,0.27878400000000003,0.26522500000000016,0.2672889999999999,0.2735289999999999,0.262144,0.27040000000000003,0.27040000000000003,0.2570489999999997,0.268324,0.268324,0.2631689999999999,0.2631689999999999,0.262144,0.2550249999999999,0.2580639999999998,0.2570489999999999,0.2590810000000001,0.2590810000000001,0.2590810000000001,0.2540159999999998,0.2540159999999998,0.2570489999999999,0.2570489999999999,0.2570489999999999,0.256036,0.2611209999999999,0.254016,0.254016,0.254016,0.25502499999999967,0.25502499999999967,0.25502499999999967,0.25502499999999967,0.2540159999999998,0.2540159999999998
1,0.0,0.02528099999999994,0.02528099999999994,0.20430400000000015,0.20430400000000015,0.20430400000000015,0.9840639999999995,0.41860899999999973,0.7974490000000001,0.7974490000000001,1.1342249999999998,0.605284,0.605284,0.605284,0.31809599999999955,0.34222499999999995,0.34222499999999995,0.8798440000000003,0.5580090000000002,0.5929000000000003,0.4224999999999999,0.529984,0.529984,0.6336160000000004,0.5314410000000002,0.5083689999999998,0.5083689999999998,0.4408960000000002,0.4408960000000002,0.4408960000000002,0.4408960000000002,0.4408960000000002,0.4408960000000002,0.5012640000000003,0.515524,0.7157160000000001,0.6872409999999999,0.5852250000000002,0.5852250000000002,0.6256809999999999,0.6922239999999997,0.6922239999999997,0.6773289999999995,0.6723999999999998,0.717409,0.717409,0.7499559999999998,0.7499560000000002,0.7499560000000002,0.7499560000000002,0.8028160000000002,0.8028160000000002,0.7992359999999998,0.7992359999999998,0.7992359999999998,0.8280999999999998,0.8280999999999998,0.8208360000000002,0.8208360000000002,0.819025,0.819025,0.8464000000000003,0.8537759999999999,0.8779690000000001,0.8779690000000001,0.8779689999999997,0.8593290000000001,0.8593290000000001,0.8630410000000001,0.8817210000000001,0.9063040000000008,0.9044010000000001,0.937024,0.9273689999999998,0.9120250000000001,0.9158489999999997,0.9158489999999997,0.9158489999999997,0.9177639999999999,0.9177639999999999,0.9177639999999999,0.9312250000000002,0.9312250000000002,0.9370240000000004,0.9370240000000004,0.9370240000000004,0.9389610000000002,0.9292959999999999,0.9254439999999999,0.9428410000000002,0.9350890000000002,0.9350890000000002,0.9312250000000002,0.9312250000000002,0.9312250000000002,0.9292960000000003,0.9312250000000002,0.9331560000000003,0.9273690000000006,0.9273690000000006,0.9235210000000001
2,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,8.100000000000215e-05,4.000000000000451e-06,4.000000000000451e-06,4.000000000000451e-06,4.000000000000451e-06,0.003024999999999993,0.0012960000000000022,0.0006249999999999956,6.400000000000012e-05,0.003249000000000006,0.003249000000000006,0.006723999999999994,0.006723999999999994,0.001600000000000003,0.001600000000000003,0.001600000000000003,0.00562500000000001,0.010200999999999997,0.011448999999999997,0.011448999999999997,0.018769000000000004,0.017689000000000003,0.009801000000000018,0.009801000000000018,0.009801000000000018,0.009801000000000018,0.006560999999999994,0.010403999999999997,0.007743999999999994,0.007743999999999994,0.009604000000000017,0.009024999999999995,0.01060900000000002,0.008280999999999995,0.008280999999999995,0.008280999999999995,0.011235999999999996,0.011235999999999996,0.01102500000000002,0.013455999999999997,0.012996000000000023,0.018769000000000004,0.013224999999999997,0.013224999999999997,0.013224999999999997,0.014884000000000026,0.012544000000000022,0.012768999999999997,0.012768999999999997,0.011880999999999997,0.01144900000000002,0.011880999999999997,0.011664000000000022,0.013224999999999997,0.011880999999999997,0.011880999999999997,0.011880999999999997,0.010201000000000017,0.011880999999999997,0.011880999999999997,0.011024999999999997,0.010815999999999996,0.010403999999999997,0.010403999999999997,0.010403999999999997,0.010403999999999997,0.011235999999999996,0.012099999999999998,0.012099999999999998,0.010200999999999997,0.010608999999999995,0.010608999999999995,0.010608999999999995,0.009603999999999994,0.010403999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009603999999999994,0.009024999999999995,0.009024999999999995,0.008835999999999995,0.009024999999999995,0.008463999999999994,0.008463999999999994,0.008463999999999994,0.008463999999999994,0.008648999999999995,0.008463999999999994,0.008463999999999994,0.008463999999999994,0.008463999999999994,0.008280999999999995,0.008280999999999995,0.008463999999999994,0.008648999999999995,0.008648999999999995
3,0.0,0.16080099999999983,0.000841000000000008,0.0028090000000000168,0.0028090000000000168,0.0028090000000000168,0.09302499999999997,0.139129,0.264196,0.22278399999999998,0.22278399999999998,0.13322499999999998,0.11289600000000005,0.11289600000000005,0.20976400000000017,0.3024999999999998,0.3024999999999998,0.21436899999999967,0.18489999999999976,0.18489999999999976,0.4147359999999999,0.2798409999999999,0.33062499999999995,0.33062499999999995,0.33062499999999995,0.3782249999999997,0.3782249999999997,0.42510399999999987,0.3745439999999999,0.5126559999999993,0.6130890000000006,0.4212009999999997,0.4886010000000001,0.506944,0.506944,0.506944,0.506944,0.506944,0.506944,0.5565159999999993,0.5212839999999996,0.5402249999999995,0.5640010000000002,0.5446440000000004,0.5402250000000002,0.5112249999999998,0.5898239999999997,0.5520490000000001,0.5520490000000001,0.599076,0.5791209999999992,0.602176,0.6609689999999999,0.6320250000000003,0.6320250000000003,0.6006250000000002,0.6006250000000002,0.5959840000000004,0.6384009999999996,0.6384009999999996,0.6384009999999996,0.6384009999999996,0.6839289999999999,0.6756839999999997,0.6512489999999995,0.6512489999999995,0.6400000000000005,0.6480250000000003,0.6432040000000001,0.6625959999999997,0.6480250000000003,0.6352089999999999,0.6336159999999997,0.6336159999999997,0.6272639999999997,0.6272639999999997,0.6272639999999997,0.6130890000000002,0.6130890000000002,0.6130889999999996,0.6115239999999997,0.6115239999999997,0.6115239999999997,0.6115239999999997,0.6177960000000003,0.6177960000000003,0.6209439999999997,0.6256809999999999,0.6256809999999999,0.6256809999999999,0.6193689999999998,0.6099610000000002,0.6304359999999993,0.6304359999999993,0.6304359999999993,0.6304359999999993,0.6288489999999999,0.6272639999999997,0.6240999999999997,0.6256809999999995,0.6241000000000001
4,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,0.020449000000000005,0.0039689999999999795,0.00019599999999999723,0.00019599999999999723,0.00019599999999999723,0.00019599999999999723,0.017161000000000003,0.017161000000000003,0.017161000000000003,0.017161000000000003,0.02788900000000001,0.05244099999999994,0.05244099999999994,0.026243999999999976,0.026243999999999976,0.013688999999999998,0.013688999999999998,0.012100000000000022,0.023716000000000043,0.011448999999999997,0.005928999999999993,0.01040400000000002,0.01040400000000002,0.007569000000000033,0.008836000000000016,0.008836000000000016,0.003248999999999993,0.008464000000000015,6.399999999999834e-05,0.010609000000000042,8.99999999999935e-06,8.99999999999935e-06,9.000000000000015e-06,9.000000000000015e-06,9.000000000000015e-06,9.000000000000015e-06,0.0009609999999999948,0.0021159999999999833,0.0021159999999999833,0.0047609999999999935,0.0047609999999999935,0.005183999999999977,0.0047609999999999935,0.0043560000000000074,0.0043560000000000074,0.0043560000000000074,0.006560999999999994,0.006560999999999994,0.0070559999999999755,0.0070559999999999755,0.007224999999999994,0.0070559999999999755,0.007056000000000013,0.00608400000000001,0.00608400000000001,0.0057759999999999765,0.004096000000000008,0.0043560000000000074,0.004095999999999979,0.002704000000000005,0.003248999999999993,0.0023039999999999827,0.0023039999999999827,0.0023039999999999827,0.0027039999999999816,0.0027039999999999816,0.0027039999999999816,0.0027039999999999816,0.003135999999999981,0.003135999999999981,0.002915999999999981,0.003024999999999993,0.003024999999999993,0.004355999999999979,0.004623999999999978,0.0047609999999999935,0.0054759999999999765,0.0047609999999999935,0.005928999999999993,0.005928999999999993,0.0057759999999999765,0.004899999999999977,0.004095999999999979,0.004095999999999979,0.003720999999999993,0.004095999999999979,0.004095999999999979,0.004095999999999979,0.004095999999999979,0.004095999999999979,0.004095999999999979,0.004095999999999979,0.0038439999999999794,0.0038439999999999794,0.004355999999999979,0.004355999999999979,0.004355999999999979,0.004488999999999993
5,1.0000000000002238e-06,0.02433600000000004,0.02433600000000004,0.03841599999999998,0.03841599999999998,0.03841599999999998,0.0026009999999999935,0.009801000000000039,0.007395999999999975,0.020736000000000036,0.001600000000000003,0.4395690000000003,0.4395690000000003,1.098303999999999,1.098303999999999,1.3133159999999997,1.7556250000000004,0.6480250000000003,0.6480250000000003,0.6480250000000003,0.636804,0.636804,0.636804,0.574564,0.4596839999999999,0.4596839999999999,0.20793599999999995,0.385641,0.574564,0.4408959999999999,0.6512489999999999,0.8136040000000002,0.5624999999999997,0.5624999999999997,0.9254439999999999,0.9254439999999999,0.8817209999999996,0.8817209999999996,0.8118009999999997,0.8798440000000003,0.6399999999999997,0.49843600000000027,0.49843600000000027,0.49843600000000027,0.710649,0.710649,0.5083690000000004,0.5083690000000004,0.5140889999999998,0.527076,0.48163599999999995,0.48163599999999995,0.48163599999999995,0.5490809999999998,0.5490809999999998,0.5140890000000001,0.49843600000000027,0.515524,0.515524,0.515524,0.4928040000000006,0.4928040000000006,0.4760999999999999,0.46512400000000054,0.46512400000000054,0.46512400000000054,0.4886010000000004,0.4624000000000002,0.4774810000000001,0.4596840000000002,0.4719690000000001,0.4342810000000003,0.44488900000000003,0.44488900000000003,0.4395690000000003,0.4395690000000003,0.4395690000000003,0.4462239999999999,0.44488900000000003,0.4475610000000004,0.46648900000000065,0.46648900000000065,0.46648900000000065,0.4692249999999998,0.45562500000000006,0.45562500000000006,0.45562500000000006,0.45562500000000006,0.4462240000000002,0.4435559999999999,0.4435559999999999,0.4435559999999999,0.4488999999999999,0.4569759999999996,0.4515840000000002,0.4515840000000002,0.4515840000000002,0.4515840000000002,0.4489000000000005,0.45024100000000034,0.45024100000000034
6,4.930380657631324e-32,1.048576,1.048576,0.8649000000000003,0.8649000000000003,1.6409610000000003,2.027776,2.027776,4.198401000000001,3.8181160000000007,4.161600000000002,4.161600000000002,4.161600000000002,6.640929000000002,5.750403999999999,6.801663999999996,6.801663999999996,6.801663999999996,6.635775999999998,5.997601000000001,5.997601000000001,6.553600000000003,6.031936,6.031936,5.400976000000002,5.400976000000002,5.400976000000002,5.880624999999995,4.857615999999999,5.764801000000001,5.1574409999999995,6.400900000000001,6.400900000000001,5.6168999999999984,4.932841000000001,6.3252250000000005,6.355441,6.7132809999999985,6.7132809999999985,6.7132809999999985,6.538248999999998,6.848689000000002,6.848689000000002,7.070280999999999,7.070280999999999,7.562499999999997,7.562499999999997,7.562499999999997,7.562499999999997,7.739524,7.868025000000006,7.645225000000001,7.873636,7.739524,7.851204,7.8680249999999985,7.8680249999999985,8.042895999999999,8.042895999999999,8.042895999999999,7.991929,7.896100000000001,7.873636,7.924224999999997,7.800849000000001,7.800849000000001,7.778520999999999,7.817616000000002,7.817616000000002,7.739524,7.834401000000002,7.935489000000001,7.9185959999999955,7.9185959999999955,7.9185959999999955,7.884863999999999,7.778520999999999,7.778520999999999,7.778520999999999,7.778520999999999,7.806435999999998,7.806435999999998,7.806435999999998,7.761795999999998,7.761795999999998,7.667360999999996,7.683983999999996,7.678440999999995,7.700624999999997,7.645224999999998,7.568000999999997,7.568000999999997,7.568000999999997,7.568000999999997,7.568000999999997,7.568000999999997,7.568000999999997,7.568000999999997,7.601048999999998,7.579009000000001,7.606564
7,4.0000000000000074e-06,0.17892900000000003,9.999999999997797e-07,9.999999999997797e-07,0.9960040000000009,0.9960040000000009,0.6905610000000006,0.5670090000000002,0.5299840000000003,0.413449,0.413449,0.5097959999999999,0.5097959999999999,0.6955560000000002,0.6955560000000002,0.5944410000000002,0.5580090000000002,0.3696639999999998,0.5256250000000001,0.5256250000000001,0.4733440000000002,0.42120100000000005,0.6256809999999999,0.6256809999999999,0.48302499999999976,0.5520489999999995,0.4830250000000001,0.4774810000000001,0.4502409999999998,0.4502409999999998,0.4502409999999998,0.4502409999999998,0.4774810000000001,0.4774810000000001,0.4462240000000008,0.4435560000000002,0.4435560000000002,0.4435560000000002,0.4435560000000002,0.4019560000000004,0.33988899999999994,0.3745439999999999,0.37576900000000024,0.3696640000000001,0.31360000000000005,0.31248099999999995,0.3576039999999998,0.3576039999999998,0.31696900000000017,0.31696900000000017,0.2862250000000002,0.3091360000000001,0.27144100000000015,0.30802500000000044,0.383161,0.3931290000000003,0.400689,0.3387240000000001,0.35760400000000037,0.35760400000000037,0.31024900000000044,0.31024900000000044,0.31024900000000044,0.31024900000000044,0.3124810000000002,0.3226240000000001,0.3226240000000001,0.3294760000000001,0.332929,0.3340840000000003,0.3340840000000003,0.3340840000000003,0.33177600000000035,0.33177600000000035,0.33640000000000037,0.3363999999999998,0.33177600000000035,0.3387240000000001,0.3364000000000001,0.33524099999999996,0.3492810000000005,0.346921,0.346921,0.346921,0.36240399999999984,0.35521600000000036,0.3576039999999998,0.3540249999999997,0.35760400000000037,0.35760400000000037,0.3600000000000004,0.3624040000000004,0.3624040000000004,0.3600000000000004,0.3672360000000001,0.3672360000000001,0.3636090000000005,0.3684490000000005,0.3672360000000007,0.3672360000000007,0.3672360000000007
8,0.0,0.07182400000000001,0.18232900000000005,0.5328999999999999,0.5126560000000002,0.8353959999999998,0.8353959999999998,0.8353959999999998,0.8353959999999998,0.605284,0.6855839999999997,0.5041,0.5041,0.49280399999999996,0.30030400000000007,0.5431689999999998,0.8779689999999992,0.8779689999999992,0.8779689999999992,0.7956639999999995,0.6839290000000003,0.565504,0.5314410000000002,0.5314410000000002,0.5299839999999997,0.5580089999999999,0.5580089999999999,0.395641,0.395641,0.395641,0.5126559999999997,0.27667600000000026,0.27667600000000026,0.39942400000000017,0.39942400000000017,0.380689,0.4006890000000003,0.34928100000000023,0.4435560000000005,0.3113639999999998,0.5285290000000001,0.5285290000000001,0.5055210000000004,0.5055210000000004,0.4651240000000002,0.4651240000000002,0.5112250000000002,0.4651240000000002,0.4914010000000001,0.4914010000000001,0.4970250000000001,0.5184,0.5975290000000005,0.5852250000000002,0.6352089999999996,0.6352089999999996,0.6352089999999996,0.717409,0.7447689999999992,0.7447689999999992,0.7447689999999992,0.7276089999999996,0.7276089999999996,0.7276089999999996,0.6972250000000003,0.6972250000000003,0.717409,0.717409,0.755161,0.700569,0.7039209999999996,0.6773289999999995,0.6740409999999999,0.6740409999999996,0.6740409999999996,0.6740409999999996,0.6855839999999997,0.6922239999999994,0.6972249999999995,0.7089639999999998,0.7140249999999999,0.7140249999999999,0.7208009999999999,0.7378809999999996,0.7395999999999994,0.7361639999999998,0.7568999999999998,0.744769,0.7656249999999992,0.7551609999999996,0.7849960000000002,0.7849960000000002,0.790321,0.790321,0.7832249999999996,0.7832249999999996,0.7779240000000002,0.7832249999999996,0.7832249999999996,0.8010250000000004,0.7920999999999998
9,9.999999999997797e-07,0.4914010000000001,0.011881000000000046,0.011881000000000046,0.11356899999999998,0.11356899999999998,0.059536,0.021025000000000005,0.6115240000000001,0.6115240000000001,0.6115240000000001,0.772641,0.772641,0.772641,0.48860099999999945,0.6256809999999999,0.6256809999999999,0.6256809999999999,0.6872410000000003,1.425636,2.1462249999999994,2.152088999999999,1.1924640000000002,1.1924640000000002,1.1664000000000012,1.4957289999999996,1.4957289999999996,1.968409,2.722500000000001,2.722500000000001,2.4964000000000004,2.4964000000000004,2.941225000000001,2.941225000000001,2.941225000000001,3.1612840000000015,3.444736000000001,3.444736000000001,3.444736000000001,3.8533689999999985,4.1861159999999975,4.1861159999999975,4.791721,4.414201000000002,4.393216000000001,4.426816000000002,4.426816000000002,4.426816000000002,4.318084000000002,4.322241000000001,4.1656809999999975,3.6672250000000037,4.008004000000001,3.659569000000001,4.008003999999997,4.008003999999997,3.996001000000004,3.996001000000004,3.904576,3.9006249999999985,3.6404639999999997,3.587235999999997,3.587235999999997,3.587235999999997,3.8848409999999984,3.8848409999999984,3.7558440000000006,3.7558440000000006,3.7558440000000006,3.7558440000000006,3.7869160000000006,3.790809000000002,3.8651560000000007,3.755843999999999,3.8298489999999994,4.032064,4.141225,4.012009000000003,4.012009000000003,4.044121000000004,4.048144000000003,4.048144000000003,3.9880090000000012,4.016015999999998,4.088484000000001,4.161600000000002,4.194304000000002,4.355569000000003,4.280761000000004,4.2353640000000015,4.260096000000002,4.343056000000001,4.343056000000001,4.343056000000001,4.397409,4.3472250000000034,4.343056000000001,4.4226090000000005,4.4226090000000005,4.380649,4.380649
