,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000000019e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,1.0000000000002238e-06,4.0000000000000074e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,4.0000000000000074e-06,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.232595164407831e-32,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.232595164407831e-32,9.999999999997797e-07,9.999999999997797e-07,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.232595164407831e-32,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32
1,4.000000000000895e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,9.000000000000683e-06,0.0,4.930380657631324e-32,4.930380657631324e-32,0.0,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,0.0,4.930380657631324e-32,1.0000000000002238e-06,0.0,0.0,0.0,0.0,4.000000000000451e-06,1.0000000000000019e-06,0.0,1.0000000000002238e-06,0.0,9.999999999997797e-07,9.999999999995576e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,1.0000000000000019e-06,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,0.0,0.0,0.0,3.999999999999563e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,1.0000000000000019e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,1.0000000000000019e-06,1.0000000000000019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,0.0,0.0,0.0,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06
2,0.0,1.0000000000000019e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.930380657631324e-32,1.232595164407831e-32,1.232595164407831e-32,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,4.000000000000451e-06,9.999999999997797e-07,0.0,0.0,0.0,1.0000000000000019e-06,1.232595164407831e-32,9.999999999997797e-07,9.999999999997797e-07,1.232595164407831e-32,1.232595164407831e-32,1.0000000000002238e-06,1.000000000000446e-06,1.000000000000446e-06,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.000000000000451e-06,4.000000000000451e-06,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.600000000000003e-05,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,0.0,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.000000000000015e-06,9.000000000000015e-06,4.930380657631324e-32,4.930380657631324e-32,1.0000000000002238e-06,1.0000000000002238e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,8.99999999999935e-06,1.0000000000002238e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,9.999999999997797e-07,9.999999999997797e-07,3.999999999999563e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,1.599999999999914e-05,3.999999999999563e-06,3.999999999999563e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32
3,0.0,0.0,9.999999999997797e-07,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000002238e-06,4.000000000000895e-06,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,8.99999999999935e-06,1.0000000000006678e-06,1.0000000000006678e-06,1.0000000000006678e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.930380657631324e-32,4.930380657631324e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000006678e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,9.000000000002014e-06,9.000000000002014e-06,3.999999999999563e-06,3.999999999999563e-06,4.000000000000895e-06,4.000000000000895e-06,4.000000000000895e-06,4.000000000000895e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,3.999999999999563e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32
4,3.999999999999563e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,4.930380657631324e-32,0.0,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,4.0000000000000074e-06,3.999999999999119e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,1.0000000000000019e-06,4.930380657631324e-32,4.930380657631324e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,1.0000000000002238e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.232595164407831e-32,1.232595164407831e-32,0.0,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,1.0000000000002238e-06,0.0,1.0000000000000019e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,9.999999999997797e-07,9.000000000000015e-06,9.000000000000015e-06,3.999999999999119e-06,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.000000000000015e-06,9.000000000000015e-06,9.000000000000015e-06,9.000000000000015e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,9.999999999997797e-07,0.0,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,9.999999999997797e-07,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,8.99999999999935e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06
5,1.0000000000002238e-06,1.232595164407831e-32,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,4.000000000000895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,9.999999999997797e-07,3.999999999999563e-06,3.999999999999563e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,3.999999999999563e-06,3.999999999999563e-06,0.0,1.0000000000002238e-06,0.0,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,3.999999999999563e-06,9.999999999997797e-07,0.0,0.0,4.0000000000000074e-06,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000000019e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,0.0,9.999999999997797e-07,4.0000000000000074e-06,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000000019e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0
6,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000002238e-06,9.999999999997797e-07,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,1.0000000000002238e-06,0.0,1.0000000000000019e-06,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.000000000000895e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.930380657631324e-32,4.930380657631324e-32,4.0000000000000074e-06,0.0,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,0.0,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
7,9.999999999997797e-07,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.000000000000895e-06,1.0000000000002238e-06,9.999999999997797e-07,4.000000000001339e-06,4.000000000000451e-06,3.999999999999563e-06,3.999999999999563e-06,1.0000000000002238e-06,0.0,0.0,1.0000000000002238e-06,4.0000000000000074e-06,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,9.999999999995576e-07,9.999999999995576e-07,9.999999999995576e-07,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,4.930380657631324e-32,4.930380657631324e-32,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,4.0000000000000074e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,9.999999999997797e-07,3.999999999999563e-06,3.999999999999563e-06,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,3.999999999999563e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
8,9.999999999995576e-07,1.232595164407831e-32,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,0.0,9.999999999997797e-07,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000000019e-06,0.0,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,3.999999999999563e-06,0.0,3.999999999999563e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,0.0,3.999999999999563e-06,4.0000000000000074e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,3.999999999999563e-06,0.0,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06
9,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,9.999999999997797e-07,4.0000000000000074e-06,0.0,0.0,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,0.0,0.0,4.0000000000000074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,4.0000000000000074e-06,4.0000000000000074e-06,9.999999999997797e-07,4.0000000000000074e-06,9.999999999997797e-07,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
