,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,-0.20658203803021843,-0.21112870435165818,-0.21112870435165818,-0.21297346192975516,-0.21297346192975516,-0.21297346192975516,-0.21297346192975516,-0.23751378156112282,-0.23751378156112282,-0.23751378156112282,-0.23751378156112282,-0.23751378156112282,-0.231538304401568,-0.231538304401568,-0.2345800165278961,-0.2345800165278961,-0.2345800165278961,-0.2400084775456287,-0.2398357247690431,-0.2398357247690431,-0.2398357247690431,-0.24069723865368234,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24109206858198057,-0.24174410082405068,-0.24451852918362108,-0.24848390824759098,-0.24848390824759098,-0.24848390824759098,-0.24848390824759098,-0.24982333843858087,-0.24982333843858087,-0.253785482770261,-0.253785482770261,-0.253785482770261,-0.253785482770261,-0.253785482770261,-0.253785482770261,-0.253785482770261,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863,-0.2557352448644863
1,-0.18339345435882654,-0.18339345435882654,-0.18897376500721502,-0.18897376500721502,-0.20673130043593033,-0.22022453852193638,-0.22022453852193638,-0.22678572164771527,-0.22678572164771527,-0.22618482742501023,-0.22618482742501023,-0.22618482742501023,-0.21955109365841585,-0.21955109365841585,-0.2285087269895819,-0.2285087269895819,-0.2285087269895819,-0.2285087269895819,-0.22415755401866747,-0.2268567434392832,-0.2268567434392832,-0.2268567434392832,-0.2259403854670416,-0.2259403854670416,-0.2259403854670416,-0.2259403854670416,-0.2259403854670416,-0.2259403854670416,-0.2266013560443448,-0.22806690500157825,-0.22806690500157825,-0.22806690500157825,-0.22860147325771224,-0.22860147325771224,-0.23147109317989387,-0.23147109317989387,-0.23147109317989387,-0.23147109317989387,-0.23279457459379194,-0.23279457459379194,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.23541194735775797,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525,-0.2365684408106525
2,-0.1945277798990257,-0.1945277798990257,-0.20354062671672188,-0.20606289017033882,-0.20606289017033882,-0.20606289017033882,-0.20606289017033882,-0.20918296746627676,-0.20918296746627676,-0.2053952793509005,-0.2053952793509005,-0.2053952793509005,-0.2053952793509005,-0.20736559753472836,-0.20736559753472836,-0.20904439979711714,-0.21406896933627861,-0.21406896933627861,-0.21406896933627861,-0.21406896933627861,-0.2168032226915727,-0.2168032226915727,-0.2157072502146908,-0.21660391583884597,-0.21660391583884597,-0.21702760965395365,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21701596141182183,-0.21704663519965323,-0.21704663519965323,-0.21704663519965323,-0.21704663519965323,-0.2151392167934727,-0.2151392167934727,-0.2151392167934727,-0.2151392167934727,-0.2151392167934727,-0.21563431581871395,-0.21563431581871395,-0.2157568097904252,-0.2157568097904252,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21747750956469525,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202,-0.21665716451622202
3,-0.14856491147843162,-0.14856491147843162,-0.14856491147843162,-0.1639089515483564,-0.17461790266421537,-0.17461790266421537,-0.17204890719418345,-0.1819742145732326,-0.17982092355337823,-0.17982092355337823,-0.19144514807609106,-0.18997550077700942,-0.18997550077700942,-0.1953081957754885,-0.1953081957754885,-0.1953081957754885,-0.1953081957754885,-0.19684002134850356,-0.19684002134850356,-0.19684002134850356,-0.19684002134850356,-0.20304318411093678,-0.20304318411093678,-0.19894442105233162,-0.19894442105233162,-0.19894442105233162,-0.19986856300794661,-0.19986856300794661,-0.19986856300794661,-0.19986856300794661,-0.19986856300794661,-0.19968646486886624,-0.19968646486886624,-0.19968646486886624,-0.19968646486886624,-0.19968646486886624,-0.19895166574837186,-0.19895166574837186,-0.19895166574837186,-0.19945465652843933,-0.19945465652843933,-0.19945465652843933,-0.19945465652843933,-0.19985587826101012,-0.19985587826101012,-0.19985587826101012,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.1998000827391966,-0.19980570892575805,-0.19980570892575805,-0.19980570892575805,-0.19980570892575805,-0.19980570892575805,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.19980187167308397,-0.2001155557625711,-0.2001155557625711,-0.20005578307590416,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793,-0.19999083174902793
4,-0.1368052545230428,-0.1368052545230428,-0.15612451073942615,-0.18970828026976527,-0.1998010193319577,-0.1998010193319577,-0.2050289802259469,-0.2050289802259469,-0.2050289802259469,-0.19980671584150342,-0.19980671584150342,-0.19837485810497363,-0.19837485810497363,-0.19837485810497363,-0.1799339041350475,-0.1867897644716838,-0.19626530044821047,-0.18564139776024158,-0.18564139776024158,-0.18564139776024158,-0.18564139776024158,-0.185857011143301,-0.18791700064425054,-0.18791700064425054,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18142852420727246,-0.18081270140906128,-0.18096777011593262,-0.18096777011593262,-0.18745518904792105,-0.18745518904792105,-0.18745518904792105,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.1870949373130211,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18469454752347744,-0.18679152553208925,-0.18679152553208925,-0.18679152553208925
5,-0.20639115984685788,-0.20639115984685788,-0.20827390350254762,-0.20827390350254762,-0.20827390350254762,-0.20827390350254762,-0.20827390350254762,-0.20827390350254762,-0.21505462438336498,-0.21505462438336498,-0.2246142583345171,-0.2246142583345171,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22556776982299168,-0.22780518755306234,-0.22780518755306234,-0.22780518755306234,-0.22780518755306234,-0.22780518755306234,-0.22927807757614907,-0.22927807757614907,-0.22927807757614907,-0.22927807757614907,-0.22927807757614907,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22851985662462718,-0.22909189603797112,-0.22909189603797112,-0.22909189603797112,-0.22909189603797112,-0.22909189603797112,-0.22863755818236867,-0.22863755818236867,-0.23029022408406294,-0.23029022408406294,-0.23029022408406294,-0.23029022408406294,-0.23029022408406294,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.23188750886229914,-0.2317462541814797,-0.2317317132095731,-0.2317317132095731,-0.23296293767987167,-0.23296293767987167,-0.23296293767987167,-0.23296293767987167,-0.23296293767987167
6,-0.14721110362418105,-0.15071813194290937,-0.15071813194290937,-0.15365636406993244,-0.15991697969769225,-0.15991697969769225,-0.1637855983049906,-0.1637855983049906,-0.1637855983049906,-0.1637855983049906,-0.165958361163544,-0.165958361163544,-0.165958361163544,-0.16631145564560382,-0.16631145564560382,-0.16562343245844588,-0.16643508715744335,-0.16643508715744335,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1706192580416434,-0.1696380998556907,-0.1696380998556907,-0.1696380998556907,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.17433523540031476,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1745872426024954,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361,-0.1763569344765361
7,-0.1645555505362846,-0.16994248656411912,-0.16994248656411912,-0.16994248656411912,-0.16994248656411912,-0.17694152360090606,-0.17694152360090606,-0.17694152360090606,-0.17694152360090606,-0.18311864241019754,-0.18311864241019754,-0.18311864241019754,-0.18311864241019754,-0.18311864241019754,-0.18311864241019754,-0.18311864241019754,-0.18974125554629492,-0.18974125554629492,-0.18974125554629492,-0.19521918762153256,-0.19521918762153256,-0.19521918762153256,-0.19521918762153256,-0.19521918762153256,-0.19598815906331343,-0.19598815906331343,-0.19598815906331343,-0.19598815906331343,-0.19598815906331343,-0.20246981970138742,-0.20246981970138742,-0.19781258820351572,-0.19781258820351572,-0.19781258820351572,-0.19787181973548748,-0.19718804936510792,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20166670825216665,-0.20151178174573336,-0.20151178174573336,-0.20151178174573336,-0.20151178174573336
8,-0.126908180750621,-0.126908180750621,-0.126908180750621,-0.13817758697925003,-0.13817758697925003,-0.13817758697925003,-0.13817758697925003,-0.13817758697925003,-0.14629163083312635,-0.14629163083312635,-0.14662600439008508,-0.14662600439008508,-0.14662600439008508,-0.14662600439008508,-0.14662600439008508,-0.14662600439008508,-0.1495912834037543,-0.1495912834037543,-0.1498779706063049,-0.1498779706063049,-0.1498779706063049,-0.1498779706063049,-0.14998367089804818,-0.14998367089804818,-0.14998367089804818,-0.14998367089804818,-0.1484365122450885,-0.15463293239289366,-0.15463293239289366,-0.15463293239289366,-0.15463293239289366,-0.15463293239289366,-0.15463293239289366,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.15716653857333088,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1555191539220317,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.1586826312765508,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16442513706477493,-0.16271828975842959,-0.16271828975842959,-0.16226250420594393,-0.16226250420594393,-0.16226250420594393,-0.16226250420594393,-0.16226250420594393
9,-0.19376214482503182,-0.19376214482503182,-0.19376214482503182,-0.19376214482503182,-0.19376214482503182,-0.19376214482503182,-0.19717825154922233,-0.20673401047481674,-0.20673401047481674,-0.20673401047481674,-0.21064124340611576,-0.21618838010390204,-0.21618838010390204,-0.2146260859944045,-0.22379921615910117,-0.2164886260847097,-0.2164886260847097,-0.2164886260847097,-0.2164886260847097,-0.21744443351798498,-0.22481479461654835,-0.22481479461654835,-0.22481479461654835,-0.22481479461654835,-0.22481479461654835,-0.22481479461654835,-0.22481479461654835,-0.2223074364724088,-0.2223074364724088,-0.22458288360961257,-0.22458288360961257,-0.22458288360961257,-0.2247932855139573,-0.22722072189222228,-0.23255316137608276,-0.23255316137608276,-0.23255316137608276,-0.23255316137608276,-0.23255316137608276,-0.23255316137608276,-0.23255316137608276,-0.23609537509946021,-0.23609537509946021,-0.23609537509946021,-0.23609537509946021,-0.23609537509946021,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.2370033087565328,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23802566759591787,-0.23765649431630312,-0.23765649431630312,-0.23765649431630312,-0.23852618399599232,-0.23852618399599232,-0.23852618399599232,-0.23852618399599232,-0.23810806385607514,-0.23810806385607514,-0.23810806385607514,-0.23810806385607514,-0.2383587316167461,-0.2383587316167461
