,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0,0.0,0.000576,0.0,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0042250000000000005,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.0012960000000000003,0.0010890000000000001,0.0010890000000000001,0.001024,0.001024,0.001024,0.001024,0.001024,0.0010890000000000001,0.001024,0.001024,0.001024,0.001024,0.0010890000000000001,0.001024,0.001024,0.0010890000000000001,0.0010890000000000001,0.001024,0.001024,0.001024,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,0.001024,0.001024,0.0009609999999999999,0.0007840000000000001,0.000361,4.9000000000000005e-05,1e-06,9e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.002304,0.002304,0.000676,0.000676,0.000676,0.000676,0.0018489999999999997,0.0043560000000000005,0.0043560000000000005,0.0005289999999999998,0.000576,0.000576,0.000576,0.000576,0.000576,0.000576,0.000576,0.000576,0.000576,0.000576,0.00039999999999999986,0.0004,0.0004,8.099999999999999e-05,0.00028900000000000003,8.099999999999999e-05,0.000256,0.000256,8.099999999999999e-05,0.00012099999999999999,0.00012099999999999999,0.0,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.008836,0.008836,0.0010890000000000001,0.004900000000000001,0.0016810000000000002,0.000256,0.000256,0.0012250000000000002,0.0012250000000000002,0.0012250000000000002,0.0012250000000000002,0.0016000000000000007,0.0016000000000000007,0.0016000000000000007,0.0016000000000000007,0.0016000000000000007,0.0012960000000000003,0.0012960000000000003,0.0012960000000000003,0.0011560000000000001,0.0011560000000000001,0.0011560000000000001,0.00012099999999999999,0.000225,0.000225,0.000225,0.000144,0.000144,0.000144,0.000144,0.000169,0.000144,3.6e-05,3.6e-05,0.0001,0.0001,0.0001,0.0001,6.4e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,2.5e-05,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.006084,0.006084,0.009999999999999998,0.010000000000000002,0.011236000000000003,0.003969,0.004096,0.0046240000000000005,0.0046240000000000005,0.0033639999999999994,0.0029159999999999998,0.0029159999999999998,0.003969,0.002809,0.002809,0.00032400000000000007,0.00032400000000000007,0.00032400000000000007,0.00032400000000000007,0.00032400000000000007,0.00032400000000000007,0.000225,0.000225,0.00044100000000000004,0.00044100000000000004,0.00032400000000000007,0.000256,0.00028900000000000003,0.00028900000000000003,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.003721,0.0006249999999999999,0.0019359999999999998,0.0019359999999999998,0.00048399999999999995,0.0004,0.0004,0.0007840000000000001,0.0008409999999999998,0.0008409999999999998,0.0008409999999999998,0.00048399999999999995,0.00048399999999999995,0.00048399999999999995,0.0009,0.0009,0.00032399999999999996,0.00032399999999999996,0.00032399999999999996,0.0004,0.000361,0.000361,0.000361,0.00032400000000000007,0.00032400000000000007,0.00032400000000000007,0.00016900000000000004,0.00016900000000000004,0.00016900000000000004,0.00016900000000000004,0.0001,0.0001,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,4.9000000000000005e-05,3.6e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05
5,0.0,0.0,0.0,0.0,0.0,0.000361,0.000361,0.0,4.9000000000000005e-05,9e-06,9e-06,9e-06,9e-06,0.0027040000000000007,0.0007840000000000001,0.000361,0.000361,0.000361,3.6e-05,0.000225,0.0,0.0,0.0,1e-06,9e-06,3.6e-05,4e-06,6.4e-05,6.4e-05,0.000144,2.5e-05,2.5e-05,2.5e-05,4e-06,4e-06,4e-06,4e-06,4e-06,9e-06,9e-06,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,0.0,1e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.000144,0.0043560000000000005,0.0031360000000000003,0.0031360000000000003,0.019044000000000002,0.007743999999999999,0.0053289999999999995,0.0053289999999999995,0.0053289999999999995,0.0053289999999999995,0.0053289999999999995,0.0053289999999999995,0.0053289999999999995,0.0026010000000000004,0.0024010000000000004,0.0017640000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.0016810000000000002,0.000256,0.000256,0.00044099999999999993,0.00044099999999999993,0.00044099999999999993,0.00044099999999999993,0.000576,0.000576,0.000361,0.000361,0.000361,0.00012099999999999999,2.5e-05,2.5e-05,2.5e-05,2.5e-05,4e-06,4e-06,4e-06,4e-06,4e-06,1e-06,4e-06,4e-06,4e-06,1e-06,1e-06,4e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.014884,0.014884,0.0121,0.0121,0.0121,0.0003610000000000001,0.008836,0.0013689999999999998,0.004096,0.009025,0.009025,0.0026009999999999996,0.0026009999999999996,0.003721,0.003721,0.0029159999999999993,0.0029159999999999993,0.0024009999999999995,0.001521,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.001521,0.0013689999999999998,0.0013689999999999998,0.0013689999999999998,0.0012959999999999998,0.0012959999999999998,0.0012959999999999998,0.0012959999999999998,0.001024,0.0007289999999999999,0.0006250000000000001,0.000529,0.000225,2.5e-05,2.5e-05,3.6e-05,2.5e-05,2.5e-05,2.5e-05,1.6e-05,3.6e-05,2.5e-05,2.5e-05,1.6e-05,1.6e-05,9e-06,9e-06,9e-06,4e-06,4e-06,4e-06,4e-06,4e-06,0.0,0.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.004096,0.004096,0.004096,0.00032399999999999996,0.00032399999999999996,0.00019600000000000002,6.4e-05,0.011024999999999998,0.011024999999999998,0.0007840000000000001,0.000225,0.000225,0.000225,0.000225,0.00012099999999999999,0.00012099999999999999,0.000144,0.00019600000000000002,0.0013689999999999998,0.0010890000000000001,0.0010890000000000001,0.0010890000000000001,4.9000000000000005e-05,0.0009609999999999999,0.0009609999999999999,0.000256,0.0001,0.0001,0.000256,0.000256,0.000256,0.000144,0.000144,0.000225,0.000225,0.00012099999999999999,0.000144,0.000144,0.000144,0.00012099999999999999,0.00012099999999999999,0.00012099999999999999,0.00012099999999999999,0.00012099999999999999,0.00012099999999999999,0.00012099999999999999,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.100000000000002e-05,8.100000000000002e-05,8.100000000000002e-05,8.100000000000002e-05,4.9000000000000005e-05,3.6e-05,3.6e-05,3.6e-05,3.6e-05,2.5e-05,2.5e-05,9e-06,4e-06,4e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.00019600000000000002,0.019044000000000002,0.019881000000000003,0.019881000000000003,0.019881000000000003,0.019881000000000003,0.001024,0.001024,0.0019360000000000004,0.0016809999999999996,0.0016809999999999996,0.0016809999999999996,0.0016809999999999996,0.001444,0.0012250000000000002,0.0012250000000000002,0.0012250000000000002,0.001521,0.001521,0.001521,0.001521,0.001521,0.0014440000000000004,0.001444,0.0012250000000000002,0.0012250000000000002,0.0009,0.001024,0.001024,0.001024,0.001024,0.001024,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009609999999999999,0.0009000000000000002,0.0008410000000000001,0.0007289999999999999,0.0006250000000000001,0.000529,0.0004,0.0004,0.000256,9.999999999999996e-05,3.6e-05,3.6e-05,1.6e-05,1.6e-05,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
