Date,Close
2010-01-05,0.006122382518644
2010-01-06,0.037870205534876
2010-01-07,-0.0051457975986278
2010-01-08,0.0094043887147335
2010-01-11,0.0077950310559006
2010-01-12,-0.023142584203877003
2010-01-13,-0.02192429022082
2010-01-14,-0.0014513788098694
2010-01-15,-0.029392764857881
2010-01-18,0.010648918469218
2010-01-19,-0.01778070464274
2010-01-20,-0.018270197787461997
2010-01-21,0.00051220761481987
2010-01-22,-0.0034129692832765
2010-01-25,0.0054794520547945
2010-01-26,-0.022445504087192997
2010-01-27,-0.0034841991568238
2010-01-28,-0.0036712003076815
2010-01-29,-0.021090679393599
2010-02-01,-0.025452590069905
2010-02-02,0.039458892771749
2010-02-03,-0.0058635366160503
2010-02-04,-0.018564003986900002
2010-02-05,-0.023700331876462
2010-02-08,0.043947205249308
2010-02-09,0.017793594306049997
2010-02-10,-0.002972027972028
2010-02-11,0.0073645449763282
2010-02-12,0.0060922541340296
2010-02-15,0.0069204152249135
2010-02-16,0.022680412371134
2010-02-17,-0.0087365591397849
2010-02-18,-0.030169491525424003
2010-02-19,-0.017825934987767
2010-02-22,-0.000355871886121
2010-02-23,-0.022783908864365
2010-02-24,-0.0081967213114754
2010-02-25,0.0015794306703398
2010-02-26,0.015806073052662
2010-03-01,-0.012238708978663
2010-03-02,0.016081871345029
2010-03-03,0.010791366906475001
2010-03-04,0.0035231316725979
2010-03-05,0.0041136210503919
2010-03-08,-0.015362881864736002
2010-03-09,-0.0057747489239598
2010-03-10,0.0031025650275984
2010-03-11,-0.010969250134868
2010-03-12,0.018181818181818
2010-03-15,-0.0071428571428571
2010-03-16,0.010791366906475001
2010-03-17,0.013523131672598
2010-03-18,0.0006671348314606701
2010-03-19,-0.0052282536229341
2010-03-23,-0.0070546737213404
2010-03-24,-0.015985790408526
2010-03-25,-0.0072202166064982
2010-03-26,-0.00054545454545455
2010-03-29,0.024158631981081004
2010-03-30,-0.017336317453551003
2010-03-31,0.0048443657134594
2010-04-01,0.020327397013851
2010-04-06,0.040197461212975995
2010-04-07,0.0059322033898305
2010-04-08,0.0008087615838247701
2010-04-09,0.014175561466716002
2010-04-12,-0.013114209827357
2010-04-13,-0.031118587047938996
2010-04-14,0.022361111111111
2010-04-15,-0.0014943621790518
2010-04-16,-0.023809523809523996
2010-04-19,0.011498257839721
2010-04-20,0.00068894247330348
2010-04-21,-0.0068846815834768
2010-04-22,0.0017331022530329
2010-04-23,0.012110726643599
2010-04-26,0.014905982905983
2010-04-28,0.020177861618271
2010-04-29,0.01353805514281
2010-04-30,0.014790682521583
2010-05-03,-0.010818966901024
2010-05-04,0.0067506166428664
2010-05-05,0.0090264345583495
2010-05-06,-0.0047923322683706
2010-05-07,0.027287319422151
2010-05-10,-0.02875
2010-05-11,0.045495495495495
2010-05-12,0.012463839478057
2010-05-13,-0.0091188182011611
2010-05-14,-0.023129543851038
2010-05-17,0.013973936253728999
2010-05-18,-0.0040569835862496
2010-05-19,-0.010541372555117
2010-05-20,-0.013199245757385
2010-05-21,-0.018789808917196997
2010-05-24,0.0021097046413502
2010-05-25,0.031935222672065
2010-05-26,0.057688082608832
2010-05-27,-0.029971215763078998
2010-05-28,-0.021260974639787
2010-05-31,0.025160967681439998
2010-06-01,-0.00064026342266533
2010-06-02,-0.0093355299286107
2010-06-03,0.001170238975117
2010-06-04,-0.009227929867733
2010-06-07,0.021421918658801997
2010-06-08,0.011550151975683999
2010-06-09,-0.014423076923077
2010-06-10,-0.0039634146341463
2010-06-11,-0.0077134986225895
2010-06-14,0.0085446356962182
2010-06-15,0.0064230004587857
2010-06-17,0.024160461935876
2010-06-18,0.0059347181008902
2010-06-21,-0.0095870206489676
2010-06-22,0.00014892032762472
2010-06-23,-0.011316259678379998
2010-06-24,0.011867469879518
2010-06-25,0.0027088170506638
2010-06-28,0.00044530206323289
2010-06-29,-0.017804154302671002
2010-06-30,0.0028700906344411
2010-07-01,-0.03298689561681
2010-07-02,-0.0062305295950156
2010-07-05,-0.014890282131661003
2010-07-06,-0.0076690533015115
2010-07-07,-0.0060608004104669
2010-07-08,-0.01048556218745
2010-07-09,0.017867623084447
2010-07-12,0.0036837721827151
2010-07-13,0.00820221491718
2010-07-14,-0.0075656853434631
2010-07-15,-0.0080061242065644
2010-07-16,-0.0043729903536977
2010-07-19,-0.024673814752616003
2010-07-20,-0.0052980132450331
2010-07-21,0.0036617842876165
2010-07-22,0.0016252072968491
2010-07-23,-0.016523725951189998
2010-07-26,-0.0034006734006734
2010-07-27,-0.023615662691307004
2010-07-28,0.0090657439446367
2010-07-29,-0.002126054454427
2010-07-30,0.013058419243986
2010-08-02,-0.0044097693351425
2010-08-03,0.025485519591141002
2010-08-04,0.010033889294969999
2010-08-05,0.0032894736842105
2010-08-06,0.011836065573770002
2010-08-10,0.0031755289848028
2010-08-11,0.014890661843083
2010-08-12,0.0025461489497136
2010-08-13,-0.0056190476190476
2010-08-16,0.015228426395939
2010-08-17,0.0031446540880503
2010-08-18,-0.0068965517241379
2010-08-19,0.0079229797979798
2010-08-20,-0.0051987097178291
2010-08-23,-0.00053518022981269
2010-08-24,-0.013197681743731999
2010-08-25,-0.010501452328514
2010-08-26,0.012322580645161
2010-08-27,-0.012172583009368
2010-08-30,0.0086451612903226
2010-08-31,0.011897147243188
2010-09-01,-0.025284450063211
2010-09-02,0.018190661478598998
2010-09-03,-0.0035349192700869
2010-09-06,0.01581975071908
2010-09-07,0.0083372660059777
2010-09-08,0.0048985959438378
2010-09-09,-0.018381097276988997
2010-09-10,0.015340819231378
2010-09-13,0.0028037383177569996
2010-09-14,0.031997514756135
2010-09-15,-0.048765803732690995
2010-09-16,0.017405063291139
2010-09-17,-0.013996889580093
2010-09-20,-0.0031861198738170004
2010-09-21,-0.0034494762492484
2010-09-22,0.012003810733566003
2010-09-23,0.015062131291578
2010-09-27,-0.01718807963398
2010-09-28,0.012676144942123999
2010-09-29,0.00012424289485945
2010-09-30,0.0042237336563247
2010-10-01,0.011288077934126999
2010-10-04,-0.013761467889908001
2010-10-05,0.014573643410853002
2010-10-06,-0.011308068459658002
2010-10-07,-0.0112828438949
2010-10-08,0.0058777551977489
2010-10-11,-0.0063096385167687
2010-10-12,0.00093837973099781
2010-10-13,0.0153125
2010-10-14,-0.0066174207448446
2010-10-15,-0.0023237800154919
2010-10-18,0.0090683229813665
2010-10-19,-0.016711805983011002
2010-10-20,0.005039281354659001
2010-10-21,-0.0049828713796325
2010-10-22,-0.011643192488263
2010-10-25,0.019032237633796002
2010-10-26,-0.00059044718605302
2010-10-27,-0.019278606965174
2010-10-28,0.021718452758402
2010-10-29,0.013157486423583999
2010-11-01,0.00024503047566541003
2010-11-02,-0.0094007410356126
2010-11-03,-0.00098918083462133
