Date,Close
2010-01-05,0.024137931034482998
2010-01-06,-0.0014430014430014
2010-01-07,-0.0077071290944123
2010-01-08,-9.7087378640777e-05
2010-01-11,-0.0047577434702398
2010-01-12,0.0068292682926829
2010-01-13,-0.0060077519379845
2010-01-14,0.0060440631702086
2010-01-15,0.010174418604650999
2010-01-18,0.0071942446043165
2010-01-19,0.0092380952380952
2010-01-20,0.019156365008965
2010-01-21,0.0
2010-01-22,-0.033425925925926005
2010-01-25,0.0082383370054603
2010-01-26,-0.0023752969121139996
2010-01-27,0.0047619047619048
2010-01-28,0.023412322274882002
2010-01-29,0.0081504121515236
2010-02-01,-0.0080790078089114
2010-02-02,-0.0088968663691782
2010-02-03,0.0088346883468835
2010-02-04,-0.018113035568391996
2010-02-05,-0.034156603773585
2010-02-08,0.014011607803914
2010-02-09,0.030690495203436002
2010-02-10,-0.017289719626167998
2010-02-11,-0.0090347123157394
2010-02-12,-0.0047984644913628
2010-02-15,0.022179363548697997
2010-02-16,0.0091509433962264
2010-02-17,0.018977283350472
2010-02-18,-0.0041284403669725
2010-02-19,-0.0049746660525104
2010-02-22,-0.011758170539765
2010-02-23,-0.011617013303353999
2010-02-24,0.0028436018957346
2010-02-25,0.0042533081285444
2010-02-26,0.011388235294117999
2010-03-01,0.018983807928532
2010-03-02,0.013698630136986
2010-03-03,-0.0009009009009009
2010-03-04,0.0093778178539225
2010-03-05,0.0063426835804895
2010-03-08,0.015534842432311999
2010-03-09,-0.020891608391608002
2010-03-10,0.0082135523613963
2010-03-11,-0.0047817231913575
2010-03-12,0.018773912269775
2010-03-15,-0.01703056768559
2010-03-16,0.012883163038648998
2010-03-17,0.026315789473683997
2010-03-18,0.0085470085470085
2010-03-19,-0.010169491525423999
2010-03-23,-0.0058219178082192
2010-03-24,-0.0033585945573545
2010-03-25,0.00060485613064892
2010-03-26,-0.0086355785837651
2010-03-29,-0.0078397212543554
2010-03-30,-0.0013169446883231
2010-03-31,0.0074725274725275
2010-04-01,0.0013089005235602
2010-04-06,0.022657952069717
2010-04-07,-0.0030677460587985
2010-04-08,-0.014873066074023
2010-04-09,0.015184381778741998
2010-04-12,-0.020940170940171
2010-04-13,-0.0030554343081624
2010-04-14,0.011383537653240001
2010-04-15,0.012987012987013
2010-04-16,-0.014957264957265
2010-04-19,-0.028112798264642004
2010-04-20,0.014195161146326
2010-04-21,-0.0049295774647887
2010-04-22,-0.00035385704175512996
2010-04-23,-0.015486725663716998
2010-04-26,0.038022471910111995
2010-04-28,-0.034897817803948995
2010-04-29,0.009421265141319
2010-04-30,0.019466666666667
2010-05-03,0.0070625163484175
2010-05-04,-0.021645021645021998
2010-05-05,-0.026548672566372004
2010-05-06,0.0090909090909091
2010-05-07,-0.063063063063063
2010-05-10,0.051442307692307995
2010-05-11,0.0077732053040695
2010-05-12,0.032395644283122
2010-05-13,-0.0024611057396502
2010-05-14,-0.032425764384527
2010-05-17,0.0016391949731354
2010-05-18,0.012364760432767
2010-05-19,-0.012123933542883
2010-05-20,-0.053181818181818
2010-05-21,0.0085453672587614
2010-05-24,0.03998476770754
2010-05-25,-0.046594653972904014
2010-05-26,0.032357177148344
2010-05-27,-0.0040922619047619
2010-05-28,-0.0012140455734031
2010-05-31,-0.012622720897616001
2010-06-01,0.0042613636363636
2010-06-02,0.016124469589816
2010-06-03,-0.013363028953228998
2010-06-04,-0.021820917983446
2010-06-07,-0.0097115384615385
2010-06-08,-0.012525487911447999
2010-06-09,0.012782694198623002
2010-06-10,0.0092233009708738
2010-06-11,-0.0091390091390091
2010-06-14,0.019417475728154998
2010-06-15,0.0047619047619048
2010-06-17,-0.004739336492891
2010-06-18,0.013904761904761998
2010-06-21,-0.0019725718579748
2010-06-22,0.014964705882353
2010-06-23,-0.010571216617211
2010-06-24,-0.011246485473290001
2010-06-25,-0.009478672985782
2010-06-28,-0.0047846889952153
2010-06-29,0.0063461538461538
2010-06-30,-0.021689279571947
2010-07-01,-0.0038089657193085
2010-07-02,0.012254901960784
2010-07-05,0.0072639225181598
2010-07-06,0.028846153846154
2010-07-07,0.020560747663551003
2010-07-08,0.0073260073260073
2010-07-09,0.0079090909090909
2010-07-12,-0.0063137007305854
2010-07-13,0.016610692566033997
2010-07-14,-0.0089285714285714
2010-07-15,-0.0081081081081081
2010-07-16,0.013351498637601999
2010-07-19,-0.0095903916823519
2010-07-20,-0.0054298642533937
2010-07-21,0.028207461328480003
2010-07-22,0.017256637168142
2010-07-23,0.010961287516311
2010-07-26,0.0067980380345925
2010-07-27,0.0
2010-07-28,-0.022136752136752005
2010-07-29,0.0067301809282405
2010-07-30,-0.014585865601667001
2010-08-02,0.0088105726872247
2010-08-03,-0.03056768558952
2010-08-04,-0.009009009009009002
2010-08-05,-0.0036363636363636
2010-08-06,-0.019160583941606003
2010-08-10,-0.0052093023255814
2010-08-11,-0.013465494669908
2010-08-12,0.013649289099526
2010-08-13,-0.032167570600337
2010-08-16,0.0143961352657
2010-08-17,-0.0093342223068864
2010-08-18,-0.02605518700125
2010-08-19,0.01609081934847
2010-08-20,-0.00077722724181483
2010-08-23,0.011181332036946998
2010-08-24,-0.0028846153846154
2010-08-25,-0.028447444551590997
2010-08-26,0.012406947890819
2010-08-27,-0.0045098039215686
2010-08-30,0.019302737837305
2010-08-31,0.009951690821256002
2010-09-01,0.023151248445422
2010-09-02,-0.0012155212716223
2010-09-03,0.0016850777008051
2010-09-06,-0.017570093457944
2010-09-07,-0.023972602739726002
2010-09-08,0.0098440545808967
2010-09-09,-0.0097480938133385
2010-09-10,0.0077972709551657
2010-09-13,0.024177949709865004
2010-09-14,-0.017941454202077
2010-09-15,0.022211538461537998
2010-09-16,-0.020788260746871998
2010-09-17,0.0076849183477426
2010-09-20,0.023546234509056
2010-09-21,-0.0034460277544938
2010-09-22,-0.010280373831776
2010-09-23,-0.0033050047214353
2010-09-27,0.026432970156324
2010-09-28,0.0060919328041351
2010-09-29,-0.0010091743119266
2010-09-30,0.019377353292313
2010-10-01,-0.021171171171171
2010-10-04,0.0023930050621261
2010-10-05,0.0071618767789918
2010-10-06,-0.0052876287719938
2010-10-07,-0.0066904958298964
2010-10-08,0.0034139140062742
2010-10-11,-0.0068965517241379
2010-10-12,-0.0065740740740741
2010-10-13,0.034392767266287996
2010-10-14,-0.0044152099477383
2010-10-15,-0.01167526472984
2010-10-18,0.00018315018315018
2010-10-19,-0.016572056399927
2010-10-20,-0.0038171492412252
2010-10-21,0.0014018691588785
2010-10-22,-0.017172188520765
2010-10-25,0.0018041971322761
2010-10-26,-0.0085308056872038
2010-10-27,-0.0081261950286807
2010-10-28,-0.0050120481927711
2010-10-29,0.0006780974522909999
2010-11-01,0.01161665053243
2010-11-02,-0.0030622009569378
2010-11-03,0.00019197542714533
2010-11-04,0.012476007677543
2010-11-05,-0.0056872037914692
2010-11-08,0.0033365109628217
2010-11-09,0.0063657957244656
2010-11-10,-0.008213746223565
2010-11-11,-0.017515468824369
2010-11-12,0.019087297742466997
